Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Adj Factor
2008-04-07,111.252388000,112.208412170,110.726577759,111.195030212,59.486241235,"6,465,535",0.00,0.00,0.534972122
2008-04-08,110.630973816,111.739959717,110.210327148,111.156791687,59.465784690,"7,618,332",0.00,0.00,0.534972122
2008-04-09,111.376670837,112.543022156,110.630973816,111.634796143,59.721503747,"7,132,779",0.00,0.00,0.534972122
2008-04-10,111.787765503,113.977058411,111.739959717,113.556404114,60.749510441,"9,570,168",0.00,0.00,0.534972122
2008-04-11,112.151054382,112.619499207,110.430206299,110.898658752,59.327690766,"9,996,413",0.00,0.00,0.534972122
2008-04-14,111.089866638,112.753349304,110.850860596,112.122367859,59.982341023,"8,101,898",0.00,0.00,0.534972122
2008-04-15,111.950286865,112.495216370,110.458892822,112.017204285,59.926081442,"9,039,532",0.00,0.00,0.534972122
2008-04-16,112.954109192,115.172080994,112.017204285,115.172080994,61.613852529,"20,206,314",0.00,0.00,0.534972122
2008-04-17,117.007644653,118.279159546,115.391967773,117.667304993,62.948727806,"19,873,059",0.00,0.00,0.534972122
2008-04-18,118.470359802,119.502868652,117.734222412,118.929252625,63.623834608,"13,065,377",0.00,0.00,0.534972122
2008-04-21,118.183555603,119.034416199,116.682601929,118.881454468,63.598263927,"7,272,629",0.00,0.00,0.534972122
2008-04-22,118.422561646,118.881454468,117.600379944,118.231361389,63.250482253,"5,666,705",0.00,0.00,0.534972122
2008-04-23,118.250480652,119.292541504,117.246650696,118.164436340,63.214679218,"7,942,592",0.00,0.00,0.534972122
2008-04-24,117.954109192,119.407264709,117.332695007,118.728492737,63.516433665,"6,272,548",0.00,0.00,0.534972122
2008-04-25,119.024856567,119.024856567,116.692161560,117.667304993,62.948727806,"6,603,816",0.00,0.00,0.534972122
2008-04-28,117.217971802,117.638626099,116.290634155,116.338432312,62.237817969,"5,863,039",0.00,0.00,0.534972122
2008-04-29,116.673042297,117.782028198,116.673042297,117.447418213,62.831094509,"7,558,396",0.00,0.00,0.534972122
2008-04-30,117.915870667,118.068832397,115.200767517,115.391967773,61.731485826,"8,502,202",0.00,0.00,0.534972122
2008-05-01,115.736137390,118.957931519,115.736137390,118.173995972,63.219793354,"8,608,789",0.00,0.00,0.534972122
2008-05-02,117.877632141,118.546844482,116.405357361,117.762908936,62.999873250,"7,234,764",0.00,0.00,0.534972122
2008-05-05,116.912048340,117.829826355,116.386230469,116.663482666,62.411710846,"6,651,828",0.00,0.00,0.534972122
2008-05-06,116.156791687,117.915870667,115.468452454,117.418739319,62.815752100,"6,182,278",0.00,0.00,0.534972122
2008-05-07,117.380500793,119.483749390,117.026771545,118.680686951,63.490858902,"11,931,513",0.48,0.00,0.534972122
2008-05-08,118.738052368,119.665390015,118.260040283,119.426383972,64.148155979,"10,244,524",0.00,0.00,0.537135546
2008-05-09,118.900573730,119.168258667,118.193115234,118.604209900,63.706537059,"5,756,033",0.00,0.00,0.537135546
2008-05-12,118.374763489,120.449333191,118.126197815,119.732315063,64.312482442,"9,065,473",0.00,0.00,0.537135546
2008-05-13,119.617591858,121.128105164,119.531547546,121.013381958,65.000589008,"10,139,296",0.00,0.00,0.537135546
2008-05-14,120.956024170,123.164436340,120.650093079,121.912048340,65.483294666,"9,297,162",0.00,0.00,0.537135546
2008-05-15,121.730400085,123.021034241,121.319313049,122.810707092,65.965996226,"7,560,383",0.00,0.00,0.537135546
2008-05-16,122.810707092,122.829826355,121.223709106,122.198852539,65.637347396,"6,665,217",0.00,0.00,0.537135546
2008-05-19,122.065010071,122.571701050,120.506690979,120.927345276,64.954375648,"6,678,919",0.00,0.00,0.537135546
2008-05-20,120.506690979,120.506690979,118.977058411,119.674949646,64.281669438,"7,340,514",0.00,0.00,0.537135546
2008-05-21,119.550666809,120.841300964,117.609939575,118.183555603,63.480588684,"8,717,259",0.00,0.00,0.537135546
2008-05-22,118.116638184,119.837478638,118.116638184,119.216064453,64.035185889,"5,262,740",0.00,0.00,0.537135546
2008-05-23,118.881454468,119.416824341,118.326957703,118.738052368,63.778428607,"4,917,769",0.00,0.00,0.537135546
2008-05-27,118.556404114,121.778205872,118.546844482,121.720840454,65.380590114,"7,310,703",0.00,0.00,0.537135546
2008-05-28,121.892921448,123.843208313,121.405357361,123.843208313,66.520589333,"10,329,878",0.00,0.00,0.537135546
2008-05-29,123.097511292,124.273422241,123.001914978,124.005737305,66.607889432,"7,909,329",0.00,0.00,0.537135546
2008-05-30,123.537284851,124.273422241,123.135757446,123.738052368,66.464106337,"9,050,933",0.00,0.00,0.537135546
2008-06-02,122.839385986,123.680686951,121.128105164,121.759078979,65.401129385,"7,948,868",0.00,0.00,0.537135546
2008-06-03,121.864242554,123.326957703,121.854682922,122.217971802,65.647617032,"7,571,157",0.00,0.00,0.537135546
2008-06-04,122.246650696,122.848945618,120.889099121,121.940727234,65.498699120,"6,728,186",0.00,0.00,0.537135546
2008-06-05,121.806884766,123.365203857,121.606117249,122.820266724,65.971131044,"6,436,352",0.00,0.00,0.537135546
2008-06-06,122.151054382,122.504783630,119.254302979,119.445503235,64.158425614,"8,248,965",0.00,0.00,0.537135546
2008-06-09,119.866157532,120.630973816,118.604209900,120.325050354,64.630861636,"5,840,864",0.00,0.00,0.537135546
2008-06-10,119.388145447,121.147224426,119.149139404,120.401527405,64.671940179,"5,631,873",0.00,0.00,0.537135546
2008-06-11,120.363288879,120.363288879,117.456977844,117.829826355,63.290588131,"7,538,731",0.00,0.00,0.537135546
2008-06-12,118.403442383,119.588912964,117.715103149,118.403442383,63.598697689,"7,059,036",0.00,0.00,0.537135546
2008-06-13,118.948371887,121.003822327,118.690246582,120.602294922,64.779779549,"6,673,062",0.00,0.00,0.537135546
2008-06-16,119.942642212,121.548759460,119.168258667,121.137664795,65.067345738,"6,569,089",0.00,0.00,0.537135546
2008-06-17,121.510513306,121.510513306,119.139579773,119.598472595,64.240590895,"5,520,683",0.00,0.00,0.537135546
2008-06-18,119.072654724,119.913955688,118.260040283,118.699806213,63.757885237,"6,918,976",0.00,0.00,0.537135546
2008-06-19,118.231361389,120.095603943,116.978965759,119.521987915,64.199508255,"7,918,429",0.00,0.00,0.537135546
2008-06-20,119.321220398,119.521987915,117.112808228,117.342254639,63.028696031,"10,067,645",0.00,0.00,0.537135546
2008-06-23,117.590820313,119.024856567,117.017204285,118.030593872,63.398427501,"6,121,506",0.00,0.00,0.537135546
2008-06-24,117.667304993,118.785850525,116.539199829,118.030593872,63.398427501,"7,900,333",0.00,0.00,0.537135546
2008-06-25,118.231361389,120.296363831,117.782028198,119.101341248,63.973563977,"7,459,549",0.00,0.00,0.537135546
2008-06-26,118.001914978,118.374763489,115.449333191,115.803062439,62.201941188,"10,157,288",0.00,0.00,0.537135546
2008-06-27,115.697898865,116.682601929,113.059272766,114.770553589,61.647343983,"12,196,778",0.00,0.00,0.537135546
2008-06-30,114.751434326,114.933074951,112.954109192,113.317398071,60.866802500,"8,827,194",0.00,0.00,0.537135546
2008-07-01,112.332695007,114.110900879,111.472274780,114.024856567,61.246803606,"10,532,592",0.00,0.00,0.537135546
2008-07-02,113.202674866,115.248565674,112.925430298,113.862335205,61.159507605,"8,465,487",0.00,0.00,0.537135546
2008-07-03,114.674949646,115.468452454,112.705543518,114.282981873,61.385451883,"6,396,499",0.00,0.00,0.537135546
2008-07-07,114.359466553,117.246650696,114.359466553,116.156791687,62.391941741,"9,551,131",0.00,0.00,0.537135546
2008-07-08,115.248565674,118.537284851,115.248565674,118.432121277,63.614102143,"10,264,712",0.00,0.00,0.537135546
2008-07-09,118.747612000,119.024856567,115.105163574,115.105163574,61.827074900,"9,944,008",0.00,0.00,0.537135546
2008-07-10,115.353729248,118.107078552,115.353729248,117.762908936,63.254644406,"10,516,066",0.00,0.00,0.537135546
2008-07-11,116.443595886,118.298278809,115.267684937,116.749519348,62.710316837,"9,248,104",0.00,0.00,0.537135546
2008-07-14,118.078392029,118.785850525,115.908218384,116.195030212,62.412481012,"8,700,000",0.00,0.00,0.537135546
2008-07-15,115.678779602,119.024856567,114.627151489,117.782028198,63.264914042,"11,203,183",0.00,0.00,0.537135546
2008-07-16,117.409179688,121.309753418,116.873802185,120.401527405,64.671940179,"10,354,145",0.00,0.00,0.537135546
2008-07-17,120.831741333,121.376670837,118.546844482,120.956024170,64.969780102,"12,863,917",0.00,0.00,0.537135546
2008-07-18,120.277244568,124.282981873,119.904396057,124.177818298,66.700320250,"19,160,419",0.00,0.00,0.537135546
2008-07-21,124.120460510,124.187377930,122.026771545,123.001914978,66.068700778,"8,137,462",0.00,0.00,0.537135546
2008-07-22,121.892921448,124.282981873,121.663482666,124.282981873,66.756807344,"11,954,316",0.00,0.00,0.537135546
2008-07-23,124.072654724,124.598472595,122.648185730,123.824089050,66.510319697,"10,700,894",0.00,0.00,0.537135546
2008-07-24,123.384323120,125.172080994,123.135757446,124.282981873,66.756807344,"9,357,830",0.00,0.00,0.537135546
2008-07-25,123.326957703,124.187377930,122.370933533,122.877632141,66.001944049,"7,913,513",0.00,0.00,0.537135546
2008-07-28,122.074569702,122.791587830,120.583175659,120.697898865,64.831131825,"6,377,253",0.00,0.00,0.537135546
2008-07-29,120.975143433,122.533462524,120.697898865,122.045890808,65.555186214,"6,254,452",0.00,0.00,0.537135546
2008-07-30,122.485656738,123.326957703,121.500953674,123.193115234,66.171401232,"6,094,101",0.00,0.00,0.537135546
2008-07-31,122.466537476,123.804969788,122.122367859,122.351814270,65.719508579,"6,126,736",0.00,0.00,0.537135546
2008-08-01,122.868072510,123.613769531,120.726577759,121.070747375,65.031402013,"5,166,926",0.00,0.00,0.537135546
2008-08-04,121.195030212,122.466537476,120.697898865,121.950286865,65.503833937,"6,270,665",0.00,0.00,0.537135546
2008-08-05,122.562141418,123.231361389,121.491394043,123.202674866,66.176536050,"7,290,515",0.00,0.00,0.537135546
2008-08-06,122.801147461,123.804969788,122.131927490,123.479927063,66.325458060,"6,541,475",0.48,0.00,0.537135546
2008-08-07,122.657745361,124.254302979,122.275337219,123.374763489,66.526505955,"6,938,641",0.00,0.00,0.539222966
2008-08-08,122.848945618,124.168258667,122.017204285,123.145317078,66.402783181,"8,955,643",0.00,0.00,0.539222966
2008-08-11,122.782028198,122.782028198,120.219886780,121.032501221,65.263504347,"7,834,958",0.00,0.00,0.539222966
2008-08-12,120.468452454,120.936904907,118.929252625,119.713195801,64.552104565,"7,318,653",0.00,0.00,0.539222966
2008-08-13,119.502868652,121.405357361,119.263862610,120.267684937,64.851097841,"6,127,259",0.00,0.00,0.539222966
2008-08-14,119.512428284,122.609939575,119.311660767,121.357551575,65.438778963,"7,126,398",0.00,0.00,0.539222966
2008-08-15,121.481834412,121.596557617,119.837478638,120.803062439,65.139785686,"5,822,245",0.00,0.00,0.539222966
2008-08-18,120.927345276,121.414916992,118.240921021,119.110900879,64.227333310,"6,244,620",0.00,0.00,0.539222966
2008-08-19,118.193115234,119.302101135,116.644355774,117.170173645,63.180848614,"9,739,934",0.00,0.00,0.539222966
2008-08-20,118.068832397,118.518165588,116.644355774,117.122367859,63.155070636,"7,187,694",0.00,0.00,0.539222966
2008-08-21,116.233268738,118.001914978,116.204589844,117.581260681,63.402516185,"6,605,490",0.00,0.00,0.539222966
2008-08-22,117.877632141,119.837478638,117.399620056,119.435943604,64.402603813,"6,264,703",0.00,0.00,0.539222966
2008-08-25,119.005737305,119.435943604,117.304016113,117.456977844,63.335500025,"6,095,460",0.00,0.00,0.539222966
2008-08-26,117.189292908,117.447418213,116.156791687,117.112808228,63.149915864,"6,504,237",0.00,0.00,0.539222966
2008-08-27,117.036331177,119.359466553,116.806884766,117.954109192,63.603564665,"6,112,615",0.00,0.00,0.539222966
2008-08-28,118.604209900,119.933074951,118.145317078,119.101341248,64.222178538,"5,698,817",0.00,0.00,0.539222966
2008-08-29,118.269599915,118.537284851,116.281074524,116.376670837,62.752973676,"7,485,176",0.00,0.00,0.539222966
2008-09-02,117.466537476,118.546844482,112.715103149,113.202674866,61.041482153,"12,290,291",0.00,0.00,0.539222966
2008-09-03,113.135757446,113.432121277,110.086044312,113.135757446,61.005398744,"11,837,164",0.00,0.00,0.539222966
2008-09-04,112.801147461,113.671127319,109.847038269,109.942642212,59.283597675,"10,599,955",0.00,0.00,0.539222966
2008-09-05,109.130020142,110.028678894,108.193115234,109.302101135,58.938203215,"9,216,724",0.00,0.00,0.539222966
2008-09-08,112.810707092,113.078392029,110.076484680,112.131927490,60.464110577,"10,933,629",0.00,0.00,0.539222966
2008-09-09,112.600379944,112.906311035,109.942642212,109.980880737,59.304216766,"8,479,190",0.00,0.00,0.539222966
2008-09-10,111.281074524,114.674949646,110.994262695,112.848945618,60.850743219,"12,397,401",0.00,0.00,0.539222966
2008-09-11,111.472274780,114.120460510,111.003822327,113.957931519,61.448733886,"10,185,320",0.00,0.00,0.539222966
2008-09-12,113.441680908,114.034416199,111.682601929,113.738052368,61.330169998,"6,940,315",0.00,0.00,0.539222966
2008-09-15,110.286804199,113.202674866,110.124282837,110.124282837,59.381542471,"10,364,082",0.00,0.00,0.539222966
2008-09-16,108.728492737,112.466537476,108.336517334,110.946464539,59.824881727,"14,302,167",0.00,0.00,0.539222966
2008-09-17,109.741874695,110.420646667,105.745697021,106.567878723,57.463847695,"12,863,708",0.00,0.00,0.539222966
2008-09-18,107.944549561,113.374763489,106.156791687,110.057357788,59.345454948,"16,730,770",0.00,0.00,0.539222966
2008-09-19,114.330787659,118.546844482,112.332695007,113.623329163,61.268308611,"15,096,500",0.00,0.00,0.539222966
2008-09-22,113.240921021,114.856597900,110.917785645,111.099426270,59.907362206,"9,250,824",0.00,0.00,0.539222966
2008-09-23,111.099426270,112.973228455,109.120460510,110.286804199,59.469177722,"8,381,389",0.00,0.00,0.539222966
2008-09-24,111.787765503,112.973228455,109.235183716,111.338432312,60.036239753,"6,876,509",0.00,0.00,0.539222966
2008-09-25,112.571701050,116.625236511,111.013381958,114.827919006,61.917851120,"6,840,003",0.00,0.00,0.539222966
2008-09-26,112.055450439,115.688339233,111.864242554,114.168258667,61.562147115,"4,979,483",0.00,0.00,0.539222966
2008-09-29,112.275337219,113.221794128,105.114723206,109.426383972,59.005219375,"10,027,688",0.00,0.00,0.539222966
2008-09-30,110.736137390,111.816444397,106.892921448,111.816444397,60.293994847,"19,865,527",0.00,0.00,0.539222966
2008-10-01,110.430206299,111.663482666,103.011474609,105.286804199,56.773062890,"13,738,582",0.00,0.00,0.539222966
2008-10-02,103.709365845,105.133842468,98.508605957,100.133842468,53.994467579,"11,985,277",0.00,0.00,0.539222966
2008-10-03,100.535369873,106.070747375,98.499046326,98.891014099,53.324305979,"10,081,243",0.00,0.00,0.539222966
2008-10-06,96.759078979,98.470359802,92.351814270,96.195030212,51.870569550,"12,051,384",0.00,0.00,0.539222966
2008-10-07,97.036331177,98.107078552,90.095603943,91.443595886,49.308487038,"11,941,241",0.00,0.00,0.539222966
2008-10-08,87.485656738,93.193115234,86.022941589,86.567878723,46.679388366,"18,807,498",0.00,0.00,0.539222966
2008-10-09,91.099426270,91.118545532,84.349906921,85.086044312,45.880349219,"22,273,106",0.00,0.00,0.539222966
2008-10-10,83.565963745,87.629066467,79.837478638,83.891014099,45.235961482,"25,770,720",0.00,0.00,0.539222966
2008-10-13,86.462715149,89.493309021,83.126197815,88.154876709,47.535134127,"17,888,274",0.00,0.00,0.539222966
2008-10-14,92.179733276,94.646270752,87.954109192,89.483749390,48.251692796,"15,809,453",0.00,0.00,0.539222966
2008-10-15,88.690246582,91.099426270,83.852775574,84.407264709,45.514335668,"11,852,017",0.00,0.00,0.539222966
2008-10-16,85.449333191,87.954109192,80.640533447,87.495216370,47.179430122,"17,019,780",0.00,0.00,0.539222966
2008-10-17,87.715103149,91.692161560,83.852775574,86.787765503,46.797956367,"15,931,312",0.00,0.00,0.539222966
2008-10-20,88.154876709,89.206497192,85.401527405,88.441680908,47.689785539,"10,195,467",0.00,0.00,0.539222966
2008-10-21,88.164436340,88.393882751,84.674949646,84.952201843,45.808178286,"10,163,354",0.00,0.00,0.539222966
2008-10-22,83.173995972,83.738052368,77.246650696,79.923515320,43.096595021,"14,851,213",0.00,0.00,0.539222966
2008-10-23,80.391967773,82.112808228,77.437858582,80.640533447,43.483227663,"12,926,468",0.00,0.00,0.539222966
2008-10-24,75.783935547,80.602294922,75.353729248,78.460800171,42.307865419,"12,852,516",0.00,0.00,0.539222966
2008-10-27,76.739959717,80.783935547,75.535369873,76.156791687,41.065491130,"11,609,659",0.00,0.00,0.539222966
2008-10-28,77.820266724,83.757171631,76.022941589,83.441680908,44.993670706,"14,859,371",0.00,0.00,0.539222966
2008-10-29,83.881454468,86.998085022,82.456977844,84.321220398,45.467938599,"13,275,832",0.00,0.00,0.539222966
2008-10-30,87.007644653,88.336517334,84.990440369,86.701721191,46.751559299,"12,587,355",0.00,0.00,0.539222966
2008-10-31,86.902488708,90.047798157,85.114723206,88.881454468,47.926921542,"10,989,590",0.00,0.00,0.539222966
2008-11-03,88.565963745,90.506690979,88.116638184,88.604209900,47.777424904,"8,039,870",0.00,0.00,0.539222966
2008-11-04,90.592735291,90.592735291,88.021034241,89.292541504,48.148589113,"10,640,958",0.00,0.00,0.539222966
2008-11-05,88.843208313,89.292541504,85.755256653,85.984703064,46.364926657,"9,106,685",0.00,0.00,0.539222966
2008-11-06,83.824089050,84.923515320,80.573616028,81.405357361,43.895638282,"13,098,012",0.48,0.00,0.539222966
2008-11-07,82.007644653,82.896751404,80.544929504,82.476097107,44.735693043,"8,292,479",0.00,0.00,0.542407978
2008-11-10,84.120460510,84.225624084,79.101341248,80.181640625,43.491161542,"10,130,615",0.00,0.00,0.542407978
2008-11-11,79.588912964,80.583175659,76.720840454,79.101341248,42.905198542,"10,474,226",0.00,0.00,0.542407978
2008-11-12,77.179733276,78.776290894,76.070747375,76.233268738,41.349533132,"11,891,346",0.00,0.00,0.542407978
2008-11-13,76.118545532,80.678779602,72.084129333,80.506690979,43.667471447,"15,798,366",0.00,0.00,0.542407978
2008-11-14,78.996177673,81.644355774,76.003822327,76.797325134,41.655481821,"12,576,790",0.00,0.00,0.542407978
2008-11-17,75.908218384,76.233268738,73.766731262,74.072654724,40.177598854,"10,789,804",0.00,0.00,0.542407978
2008-11-18,75.650093079,77.370933533,73.613769531,76.558319092,41.525843037,"13,650,928",0.00,0.00,0.542407978
2008-11-19,76.414916992,77.437858582,72.399620056,72.629066467,39.394585067,"13,186,294",0.00,0.00,0.542407978
2008-11-20,71.701721191,74.942642212,67.409179688,68.585083008,37.201096176,"18,445,896",0.00,0.00,0.542407978
2008-11-21,69.541107178,73.594642639,66.443595886,71.586997986,38.829358809,"20,715,507",0.00,0.00,0.542407978
2008-11-24,72.409179688,78.479927063,71.701721191,76.376670837,41.427315574,"15,714,267",0.00,0.00,0.542407978
2008-11-25,77.791587830,78.776290894,74.780113220,77.103248596,41.821417147,"13,095,606",0.00,0.00,0.542407978
2008-11-26,76.022941589,78.193115234,75.152961731,78.078392029,42.350342724,"8,619,668",0.00,0.00,0.542407978
2008-11-28,77.437858582,78.298278809,76.577438354,78.011474609,42.314046182,"4,088,082",0.00,0.00,0.542407978
2008-12-01,77.390060425,77.782028198,73.413002014,73.518165588,39.876839523,"10,737,190",0.00,0.00,0.542407978
2008-12-02,74.378585815,76.481834412,72.791587830,76.328872681,41.401389473,"9,733,239",0.00,0.00,0.542407978
2008-12-03,75.162521362,77.437858582,73.604209900,77.122367859,41.831787588,"10,206,659",0.00,0.00,0.542407978
2008-12-04,76.510513306,77.275337219,72.829826355,74.034416199,40.156857972,"11,416,044",0.00,0.00,0.542407978
2008-12-05,73.403442383,77.915870667,71.998085022,77.045890808,41.790305825,"11,727,752",0.00,0.00,0.542407978
2008-12-08,78.938812256,82.103248596,78.135757446,81.128105164,44.004531459,"11,691,770",0.00,0.00,0.542407978
2008-12-09,80.133842468,81.673042297,78.585083008,79.053535461,42.879268302,"9,786,794",0.00,0.00,0.542407978
2008-12-10,80.258125305,81.252388000,78.231361389,79.216064453,42.967425323,"8,563,602",0.00,0.00,0.542407978
2008-12-11,77.915870667,79.216064453,76.261947632,77.036331177,41.785120605,"11,173,790",0.00,0.00,0.542407978
2008-12-12,75.219886780,79.292541504,74.627151489,78.585083008,42.625175954,"10,859,258",0.00,0.00,0.542407978
2008-12-15,78.881454468,79.866157532,76.481834412,79.130020142,42.920754202,"9,255,217",0.00,0.00,0.542407978
2008-12-16,79.455070496,83.021034241,79.225624084,82.600379944,44.803105045,"12,091,551",0.00,0.00,0.542407978
2008-12-17,81.682601929,83.432121277,80.936904907,82.065010071,44.512716155,"8,987,232",0.00,0.00,0.542407978
2008-12-18,81.998085022,82.829826355,79.311660767,80.305923462,43.558573544,"8,398,857",0.00,0.00,0.542407978
2008-12-19,81.472274780,81.472274780,79.321220398,79.847038269,43.309670555,"13,701,136",0.00,0.00,0.542407978
2008-12-22,79.608032227,79.780113220,76.787765503,78.384323120,42.516282189,"7,409,132",0.00,0.00,0.542407978
2008-12-23,78.728492737,79.168258667,76.606117249,77.055450439,41.795491046,"6,667,622",0.00,0.00,0.542407978
2008-12-24,77.007644653,77.648185730,76.405357361,76.978965759,41.754005145,"2,526,299",0.00,0.00,0.542407978
2008-12-26,77.370933533,78.202674866,77.007644653,77.753349304,42.174036958,"3,243,960",0.00,0.00,0.542407978
2008-12-29,78.126197815,78.126197815,76.175910950,77.676864624,42.132551057,"6,341,480",0.00,0.00,0.542407978
2008-12-30,78.231361389,79.961761475,77.934989929,79.875717163,43.325226216,"6,040,022",0.00,0.00,0.542407978
2008-12-31,79.827919006,81.261947632,79.827919006,80.458892822,43.641545346,"6,974,414",0.00,0.00,0.542407978
2009-01-02,80.200767517,83.738052368,80.200767517,83.527725220,45.306104520,"7,905,877",0.00,0.00,0.542407978
2009-01-05,82.619499207,83.814529419,82.390060425,83.001914978,45.020900851,"8,698,222",0.00,0.00,0.542407978
2009-01-06,83.279159546,86.434036255,82.571701050,85.305923462,46.270613433,"10,093,377",0.00,0.00,0.542407978
2009-01-07,83.967498779,84.894836426,83.288719177,83.929252625,45.523896188,"8,844,035",0.00,0.00,0.542407978
2009-01-08,83.948371887,84.263862610,82.198852539,83.346076965,45.207577058,"7,564,463",0.00,0.00,0.542407978
2009-01-09,83.221794128,83.652008057,80.544929504,80.975143433,43.921563795,"7,782,554",0.00,0.00,0.542407978
2009-01-12,80.850860596,82.791587830,80.707458496,81.940727234,44.445304152,"8,444,044",0.00,0.00,0.542407978
2009-01-13,81.739959717,82.782028198,81.061187744,81.586997986,44.253438586,"8,009,431",0.00,0.00,0.542407978
2009-01-14,80.497131348,81.089866638,78.499046326,79.531547546,43.138545870,"9,905,620",0.00,0.00,0.542407978
2009-01-15,79.933074951,81.099426270,78.642448425,80.420646667,43.620800326,"12,274,601",0.00,0.00,0.542407978
2009-01-16,80.889099121,81.969406128,79.426383972,81.185470581,44.035646919,"11,762,584",0.00,0.00,0.542407978
2009-01-20,81.032501221,81.185470581,78.164436340,78.374763489,42.511096969,"14,434,905",0.00,0.00,0.542407978
2009-01-21,82.495216370,87.571701050,82.217971802,87.399620056,47.406251169,"26,050,630",0.00,0.00,0.542407978
2009-01-22,85.879539490,86.749519348,84.235183716,86.108985901,46.706200907,"12,918,832",0.00,0.00,0.542407978
2009-01-23,84.512428284,86.711280823,83.948371887,85.554496765,46.405441576,"10,725,370",0.00,0.00,0.542407978
2009-01-26,85.822181702,88.594642639,85.583175659,87.571701050,47.499589272,"10,293,477",0.00,0.00,0.542407978
2009-01-27,87.734222412,87.925430298,86.520072937,87.629066467,47.530704733,"9,121,957",0.00,0.00,0.542407978
2009-01-28,88.623329163,90.764816284,87.868072510,90.650093079,49.169333667,"14,023,931",0.00,0.00,0.542407978
2009-01-29,89.464630127,90.420646667,87.973228455,88.441680908,47.971473288,"9,658,241",0.00,0.00,0.542407978
2009-01-30,88.173995972,89.369026184,87.237091064,87.619499207,47.525515374,"10,059,382",0.00,0.00,0.542407978
2009-02-02,86.615676880,87.820266724,85.745697021,86.931167603,47.152158821,"10,383,014",0.00,0.00,0.542407978
2009-02-03,87.065010071,89.608032227,86.195030212,89.369026184,48.474472764,"9,272,267",0.00,0.00,0.542407978
2009-02-04,89.617591858,90.736137390,87.782028198,88.747612000,48.137412753,"10,658,531",0.00,0.00,0.542407978
2009-02-05,88.078392029,89.101341248,87.208412170,88.346076965,47.919616947,"12,157,553",0.00,0.00,0.542407978
2009-02-06,88.441680908,92.829826355,87.619499207,91.912048340,49.853828269,"13,656,471",0.48,0.00,0.542407978
2009-02-09,91.711280823,92.715103149,90.554496765,92.562141418,50.468919854,"8,541,427",0.00,0.00,0.545243650
2009-02-10,91.376670837,92.562141418,88.871894836,89.168258667,48.618426835,"14,164,200",0.00,0.00,0.545243650
2009-02-11,89.369026184,91.558319092,88.910133362,90.975143433,49.603619280,"11,260,922",0.00,0.00,0.545243650
2009-02-12,90.258125305,91.013381958,88.145317078,90.889099121,49.556704165,"10,373,914",0.00,0.00,0.545243650
2009-02-13,90.621414185,90.994262695,89.455070496,89.713195801,48.915550347,"7,052,550",0.00,0.00,0.545243650
2009-02-17,87.695983887,88.422561646,86.520072937,86.682601929,47.263138282,"9,313,061",0.00,0.00,0.545243650
2009-02-18,87.160614014,88.193115234,86.462715149,87.485656738,47.700998817,"8,883,260",0.00,0.00,0.545243650
2009-02-19,87.055450439,88.107078552,84.560226440,85.019119263,46.356134921,"13,203,344",0.00,0.00,0.545243650
2009-02-20,84.177818298,85.946464539,83.499046326,84.885276794,46.283158165,"12,971,132",0.00,0.00,0.545243650
2009-02-23,85.372848511,85.401527405,80.487571716,80.659652710,43.979163465,"14,131,042",0.00,0.00,0.545243650
2009-02-24,80.908218384,83.250480652,80.401527405,82.600379944,45.037332666,"13,509,404",0.00,0.00,0.545243650
2009-02-25,82.217971802,83.288719177,79.206497192,82.122367859,44.776699612,"13,228,134",0.00,0.00,0.545243650
2009-02-26,83.030593872,86.233268738,82.533462524,85.057357788,46.376984234,"18,224,667",0.00,0.00,0.545243650
2009-02-27,84.244743347,89.177818298,84.139579773,87.982795715,47.972060688,"22,291,515",0.00,0.00,0.545243650
2009-03-02,87.160614014,87.858505249,84.847038269,85.133842468,46.418687020,"15,932,358",0.00,0.00,0.545243650
2009-03-03,86.195030212,86.214149475,83.355644226,83.910133362,45.751467400,"14,376,329",0.00,0.00,0.545243650
2009-03-04,85.057357788,87.227531433,83.747612000,85.554496765,46.648046104,"16,099,718",0.00,0.00,0.545243650
2009-03-05,84.254302979,86.195030212,83.193115234,83.632888794,45.600301560,"15,616,885",0.00,0.00,0.545243650
2009-03-06,83.623329163,84.369026184,80.124282837,82.036331177,44.729788657,"15,884,556",0.00,0.00,0.545243650
2009-03-09,80.975143433,82.982795715,79.369026184,79.808792114,43.515237128,"13,756,783",0.00,0.00,0.545243650
2009-03-10,81.367111206,83.413002014,79.961761475,83.413002014,45.480409690,"16,646,881",0.00,0.00,0.545243650
2009-03-11,83.661567688,85.602294922,82.906311035,84.722755432,46.194544424,"12,367,799",0.00,0.00,0.545243650
2009-03-12,84.694076538,86.615676880,83.642448425,86.424476624,47.122397098,"12,373,343",0.00,0.00,0.545243650
2009-03-13,86.424476624,86.663482666,85.363288879,86.386230469,47.101543625,"9,531,047",0.00,0.00,0.545243650
2009-03-16,87.619499207,88.910133362,86.558319092,87.208412170,47.549832977,"12,336,210",0.00,0.00,0.545243650
2009-03-17,87.103248596,88.824089050,86.472274780,88.824089050,48.430770537,"12,018,226",0.00,0.00,0.545243650
2009-03-18,85.525810242,88.814529419,85.478012085,87.906311035,47.930357902,"18,780,198",0.00,0.00,0.545243650
